,target,source,comment
7095,ё̄рн,ненец,
7096,ё̄рн ма̄хум,ненцы,ненецкий народ
7097,ё̄рнва̄й,пимы,
7098,ё̄рнва̄й,кисы,ненецкие
7099,ё̄рнкол,чум,
7100,ё̄рыл,насильно,
7101,ёралахтуӈкве,гордиться,
7102,ёргуӈкве,строгать,
7103,ёрувла̄лыглаӈкве,забывать,
7104,ёрувлатта̄л,незабываемый,
7105,ёрувлаӈкве,забыть,
7106,ёрыӈ,гордый,
7107,ёрыӈысь,гордо,
7108,ёса лё̄х,лыжня,
7109,ёсаг,лыжи-подволоки,
7110,ёслуӈкве,мочить,
7111,ёсуӈкве,мокнуть,
7112,ёсым,мокрый,
7113,ёсым,промокший,
7114,ёт-а̄лмаяӈкве,захватить,
7115,ёт-ва̄нттуӈкве,увести,с собой
7116,ёт-виӈкве,взять,с собой
7117,ёт-квалыгла̄луӈкве,провожать,
7118,ёт-тотуӈкве,унести,с собой
7119,ёт-тотыглаӈкве,брать с собой,
7120,ёт-харттуӈкве,утащить,
7121,ёт-харттуӈкве,унести с собой,
7122,ётлопся,скребок для выделки камуса,
7123,ётыл,после,
7124,ётыл,потом,
7125,ётыл,позже,
7126,ё̄хсалыглаӈкве,поворачиваться,
7127,ё̄хсалыглаӈкве,кружиться,
7128,ё̄хсуӈкве,вертеться,
7129,ёхтала̄луӈкве,являться,
7130,ёхталаӈкве,приходить,
7131,ёхталаӈкве,приезжать,
7132,ёхтуӈкве,прийти,
7133,ёхтуӈкве,приехать,
7134,ёхтыгпаӈкве,прийти,быстро
7135,ёхул,юкола,вяленая рыба
7136,иӈ,ещё,
7137,иӈ,даже,
7138,иксям,нечистый,поганый
7139,иксямтаӈкве,брезговать,
7140,илттыг,вдруг,
7141,илттыг,внезапно,
7142,илттыг,неожиданно,
7143,инар,седло,
7144,инартаӈкве,оседлать,лошадь
7145,ис,душа,
7146,исвеся,свеча,
7147,исгасьлаӈкве,перелетать,о птице
7148,исмит,суп,
7149,исмит,уха,
7150,исмит,похлёбка,
7151,исуӈкве,сесть,
7152,исуӈкве,приземлиться,о птице
7153,исхор,тень,
7154,исыгла̄луӈкве,нагреваться,
7155,исыглаӈкве,нагреться,
7156,исылта̄луӈкве,греть,
7157,исылта̄луӈкве,обогревать,
7158,исылта̄нтуӈкве,подогревать,
7159,исылтахтуӈкве,греться,
7160,исылтахтуӈкве,обогреваться,
7161,исылтаӈкве,согреть,
7162,исылтаӈкве,обогреть,
7163,ит,скорость,
7164,ит,быстрота,
7165,ит,резвость,
7166,итуӈкве,перепрыгивать с ветки на ветку,о белке
7167,итыӈ,скорый,
7168,итыӈ,быстрый,
7169,итыӈ,резвый,
7170,итыӈысь,упорно,
7171,итыӈысь,энергично,
7172,иӈыт,ещё не,
7173,иӈыт,а̄сюм иӈыт ёхты отец ещё не приехал,
7174,ӯй,зверь,
7175,ӯй ка̄т,передняя лапа зверя,
7176,ӯй ла̄гыл,задняя лапа зверя,
7177,ӯй-хул,зверь,
7178,ӯй-хул,животное,
7179,йӣв,дерево,
7180,йӣво̄выл,палочка,
7181,йӣвсуп,обрубок дерева,
7182,йӣвсуп,чурбан,
7183,йӣвта̄л,безлесный,
7184,йӣвхастул,заноза,
7185,йиӈкве,идти,
7186,йиӈкве,ехать,
7187,йиӈкве,лететь,по направлению к говорящему
7188,йигирись,сестрёнка,
7189,йиймыгтаӈкве,начать двигаться,сюда
7190,йильпи,новый,
7191,йильпи,свежий,
7192,йинсахтуӈкве,заниматься кройкой,
7193,йинсуӈкве,скроить,
7194,йинуӈкве,кроить,
7195,йипыг,филин,
7196,йир,рел.,
7197,йир,жертва,
7198,йирхатуӈкве,приносить жертву,
7199,йис,древний,о времени
7200,йисинта̄луӈкве,идти,
7201,йисинта̄луӈкве,ехать,многократно
7202,йисинтаӈкве,идти,
7203,йисинтаӈкве,ехать,иногда
7204,йӣкв,танец,
7205,йӣкв,пляска,
7206,йӣквасьлаӈкве,приплясывать,
7207,йӣквасьлаӈкве,пританцовывать,
7208,йӣквуӈкве,плясать,
7209,йӣквуӈкве,танцевать,
7210,ӯйрись,птичка,
7211,ӯйрись кол,клетка,для птиц
7212,ӯйттуӈкве,погрузить в воду,
7213,ӯйттуӈкве,утопить,
7214,ка̄кв,кашель,
7215,ка̄квасаӈкве,кашлянуть,
7216,ка̄квуӈкве,кашлять,
7217,ка̄лась,калач,
7218,ка̄лась,баранка,
7219,ка̄ль-нёхыс,соболь-самка,
7220,ка̄ль-охсар,лисица-самка,
7221,ка̄миньт,мягкий,
7222,ка̄миньт,рыхлый,
7223,ка̄мнямаӈкве,размякнуть,
7224,ка̄мнямтаӈкве,размять,
7225,ка̄мнямтаӈкве,разрыхлить,
7226,ка̄ньсюӈкве,сохнуть,о деревянном предмете
7227,ка̄рай,стерлядь,
7228,ка̄ралаӈкве,ковырять,
7229,ка̄рвыльтан хо̄тпа,сторож,
7230,ка̄рвыльтаӈкве,сторожить,
7231,ка̄рвыльтаӈкве,караулить,
7232,ка̄ркам,трудолюбивый,
7233,ка̄рта,ограда,
7234,ка̄рта,двор,
7235,ка̄ртуӈкве,неметь,
7236,ка̄ртуӈкве,мертветь,
7237,ка̄с ва̄руӈкве,веселиться,
7238,ка̄сала̄лыглаӈкве,замечать,взором
7239,ка̄салаӈкве,заметить,
7240,ка̄салаӈкве,увидеть,
7241,ка̄сася̄лыглаӈкве,соглашаться,
7242,ка̄сасятта̄л,нехотя,
7243,ка̄сасятта̄л,невольно,
7244,ка̄сасяӈкве,согласиться,
7245,ка̄смуста̄л,унылый,
7246,ка̄смуста̄л,скучный,
7247,ка̄снакол,тюрьма,
7248,ка̄ста̄л,грустный,
7249,ка̄ста̄л,печальный,
7250,ка̄ста̄лва̄руӈкве,огорчить,
7251,ка̄ста̄ло̄луӈкве,грустить,
7252,ка̄ста̄ло̄луӈкве,печалиться,
7253,ка̄ста̄лпатапаӈкве,приуныть,
7254,ка̄ста̄лпатапаӈкве,взгрустнуть,
7255,ка̄ста̄лпатуӈкве,стать грустным,
7256,ка̄ста̄лпатуӈкве,унылым,
7257,ка̄стамта̄лыглаӈкве,надоедать,
7258,ка̄стамта̄лыглаӈкве,скучать,
7259,ка̄стамтаӈкве,надоесть,
7260,ка̄стамтаӈкве,соскучиться,
7261,ка̄стыл,призыв,
7262,ка̄сыӈ,каждый,
7263,ка̄сыӈ,всякий,
7264,ка̄сыӈ,любой,
7265,ка̄сыӈысь,весело,
7266,ка̄т,рука,
7267,ка̄тн-паттала̄луӈкве,приобретать,
7268,ка̄тн-паттуӈкве,достать,
7269,ка̄тн-паттуӈкве,добыть,табу
7270,ка̄тн-патуӈкве,попасться,
7271,ка̄тпа̄сыглап,шило,
7272,ка̄тпал,однорукий,
7273,ка̄тпатта,ладонь,
7274,ка̄тпос,подпись,
7275,ка̄тсор,запястье,
7276,ка̄тсув,посох,
7277,ка̄тта̄л,безрукий,
7278,ка̄ттуп,рулевое весло,
7279,ка̄тхопи,кисть руки,
7280,ка̄тхуӈари,горсть,
7281,ка̄тыл,вручную,
7282,каӈк,старший брат,
7283,каӈк,дядя,по отцовской линии
7284,каӈк,младший брат отца,
7285,какыр,грудь,
7286,какыр,живот,внутри
7287,какыр,изнутри,
7288,калсялтаӈкве,отвлекать,
7289,калсялтаӈкве,манить,
7290,кальгил,зуд,
7291,кальгил,чёс,
7292,камка,морда,рыболовная
7293,кан,площадь,
7294,кан,место,
7295,канась,князь,
7296,кант,зло,
7297,кантлуптаӈкве,рассердить,
7298,кантлуптаӈкве,разозлить,
7299,кантлуӈкве,сердиться,
7300,кантлуӈкве,злиться,
7301,кантмалта̄лыглаӈкве,сердить,
7302,кантмалта̄лыглаӈкве,злить,
7303,кантмалтахтуӈкве,поссориться,
7304,кантмалтаӈкве,разозлить,
7305,кантмалтаӈкве,рассердить,
7306,кантмаяӈкве,разозлиться,
7307,кантмаяӈкве,рассердиться,
7308,кантмуӈкве,рассердиться,
7309,кантыӈ,сердитый,
7310,кантыӈ,злой,
7311,капыртаӈкве,возиться,
7312,капыртаӈкве,баловаться,
7313,кар,чёрный дятел,
7314,каргалтахтуӈкве,зарычать,
7315,каргуӈкве,рычать,
7316,карссатаптуӈкве,задеть,
7317,карссатаптуӈкве,коснуться,
7318,карссыт,рост,величина
7319,карссыт,высота,
7320,карыс,высокий,
7321,кас,соревнование,
7322,кас,состязание,
7323,касай,нож,
7324,каскан,блесна,
7325,каскан,ловушка,
7326,кастуӈкве,закрыться платком,о женщине
7327,касуӈкве,состязаться,
7328,касуӈкве,соревноваться,
7329,касыр,карты,игральные)
7330,касырлаӈкве,играть в карты,
7331,кась,младший брат,
7332,кати,кошка,
7333,каткасы,синица,
7334,каюӈкве,баловаться,
7335,каюӈкве,возиться,
7336,кӣврыӈ,глубокий,о посуде
7337,кӣвталап,брусок,
7338,кӣвталап,точило,
7339,кӣвтуӈкве,точить,
7340,кӣвтхатуӈкве,точить,
7341,кӣвыр,сосуд,
7342,кӯвысь,гусь,меховая одежда поверх малицы
7343,ква̄лтапаӈкве,вспугнуть,
7344,ква̄лумпа̄л,левый,
7345,ква̄лумпа̄лн,влево,
7346,ква̄лумпа̄лт,слева,
7347,ква̄луӈкве,встать,
7348,ква̄лыг,верёвка,
7349,ква̄рак,связка,
7350,ква̄ракта̄нтуӈкве,нанизывать,
7351,ква̄рактаӈкве,нанизать,
7352,ке̄лаяӈкве,алеть,о закате
7353,ке̄ллуӈкве,красить,
7354,ке̄лп,кровь,
7355,ке̄лппил,смородина,красная
7356,ке̄лпта̄рс,кровеносный сосуд,
7357,ке̄лпхарпа,тёмно-красный,
7358,ке̄лпыӈ,кровавый,
7359,ке̄лыг,болото,сплошь покрытое водой
7360,ке̄мплы,пола,одежды
7361,ке̄нс,меховой чулок,
7362,ке̄нт,шапка,
7363,ке̄нт,шляпа,
7364,ке̄р,железо,
7365,ке̄р ва̄рнэ кол,кузница,
7366,ке̄р ва̄рнэ хум,кузнец,
7367,ке̄рас,утёс,
7368,ке̄рас,скала,
7369,ке̄расыӈ,скалистый,
