|target|source|comment
3561|сурты|годовалый телёнок оленя|
3562|сурум|чёрствый|
3563|сурум|твёрдый|
3564|сурум|грубый|о предмете
3565|сурумсӯнт|дымоход|в чуме
3566|суруӈкве|черстветь|
3567|суруӈкве|сохнуть|
3568|сурыгла̄луӈкве|черстветь|
3569|сурыгла̄луӈкве|высыхать|
3570|сусантаӈкве|брести|по воде
3571|сусантаӈкве|снегу|
3572|сусантаӈкве|песку|
3573|суссылта̄лыглаӈкве|показывать|
3574|суссылтаӈкве|показать|
3575|сустул|взгляд|
3576|сусуӈкве|бродить|по воде
3577|сусуӈкве|снегу|
3578|сусуӈкве|песку|
3579|сусхатуӈкве|казаться|
3580|сусыгтаӈкве|бродить|по воде
3581|сусыгтаӈкве|снегу|
3582|сусыгтаӈкве|песку|
3583|сутитаӈкве|судить|в суде
3584|суюмла̄луӈкве|звучать|
3585|суясьлаӈкве|шуметь|
3586|ӯсхулы|улица|
3587|сы̄г|налим|
3588|ӯсыгта̄лыглаӈкве|замахиваться|
3589|ӯсыгтаӈкве|замахнуться|
3590|ӯсыл|шаг|
3591|ӯсыньтаӈкве|зевать|
3592|сылка|бандит|
3593|сылка|разбойник|
3594|сылталаӈкве|вспарывать|
3595|сылталаӈкве|потрошить|рыбу
3596|сылуӈкве|вспороть|
3597|сылуӈкве|выпотрошить|рыбу
3598|сым|сердце|
3599|сымри|окунь|
3600|сымта̄л|бессердечный|
3601|сымта̄л|жестокий|
3602|сымыӈ|сердечный|
3603|сымыӈ какыр|грудная клетка|
3604|сымыӈысь|сердечно|
3605|сынгата̄луӈкве|обнимать|
3606|сынумтаӈкве|обнять|быстро
3607|сыныгтаӈкве|обнять|
3608|сып|горка|
3609|сып|скат|
3610|сыпаль|ножны|
3611|сыпгуӈкве|сосать|
3612|сыплув|шея|
3613|сыпыгхатуӈкве|лобзать|
3614|сыпыгхатуӈкве|целовать|друг друга
3615|сыр|шест|
3616|сыр|кол|
3617|сыр|жердь|
3618|сырай|сабля|
3619|сырай|шашка|
3620|сырам|кусок хлеба|
3621|сырах тулё̄выл|мизинец|
3622|сыртэп|крупа|
3623|сыртэп|каша|
3624|сыс|спина|
3625|сыслув|хребет|
3626|сыслув|позвоночник|
3627|сыснак лув|позвонок|
3628|сыссуп|горбатый|
3629|сыстам|чистый|
3630|сыстамтахтуӈкве|чиститься|
3631|сыстамтахтуӈкве|убираться|приводить в порядок
3632|сыстамтаӈкве|чистить|
3633|сыстамы̄г||нареч.
3634|сыстамы̄г|чисто|
3635|сыступ|весло|гребное
3636|сысы|попутный|о ветре
3637|сысыӈ улас|стул|
3638|сытам|тайный|
3639|сытам|глухой|о лесе
3640|сытамыл||нареч.
3641|сытамыл|тайком|
3642|сытамыл|украдкой|
3643|сытнэ̄г|досыта|
3644|сыхыртаӈкве|скрипеть|
3645|ӯсьлахтаӈкве|отдохнуть|
3646|ӯсьлахтуӈкве|отдохнуть|
3647|ӯсьлахтыгла̄луӈкве|отдыхать|
3648|ӯсьта̄л|неутомимый|
3649|сэ̄гуӈкве|вытирать|
3650|сэ̄гхатуӈкве|вытираться|
3651|сэ̄иӈ|песчаный|
3652|сэ̄иӈ ма̄|пустыня|песчаная
3653|сэ̄й|песок|
3654|сэ̄й нёл|коса|
3655|сэ̄й нёл|мыс|песчаный
3656|сэ̄й ро̄сь|отмель|песчаная
3657|сэ̄йсам|песчинка|
3658|сэ̄кв|прохлада|
3659|сэ̄квмалта̄лыглаӈкве|освежать|
3660|сэ̄квмалтаӈкве|освежить|
3661|сэ̄квмуӈкве|освежиться|
3662|сэ̄квтуӈкве|охладить|
3663|сэ̄квтуӈкве|освежить|
3664|сэ̄лантаӈкве|наживать|
3665|сэ̄лантаӈкве|зарабатывать|
3666|сэ̄лантаӈкве|приобретать|
3667|сэ̄луӈкве|нажить|
3668|сэ̄луӈкве|заработать|
3669|сэ̄луӈкве|приобрести|
3670|сэ̄лхатуӈкве|наживаться|
3671|сэ̄ля|порох|
3672|сэ̄млы̄г е̄мтуӈкве|потемнеть|
3673|сэ̄млы̄г е̄мтуӈкве|почернеть|
3674|сэ̄млы̄г котараӈкве|загореть|на солнце
3675|сэ̄мыл|тёмный|
3676|сэ̄мыл|чёрный|
3677|сэ̄мыл алпипа|темнокожий|
3678|сэ̄мыл алпипа|чернокожий|
3679|сэ̄мыл витуп|темноводный|
3680|сэ̄мыл оспа|смуглый|
3681|сэ̄мыл па̄рт|классная доска|
3682|сэ̄мыл сампа|черноглазый|
3683|сэ̄мылхарпа|серый|
3684|сэ̄мылхарпа|смуглый|
3685|сэ̄мылхарпа|чёрно-бурый|
3686|сэ̄ныг|нарост на берёзе|
3687|сэ̄пуӈкве|задохнуться|без воздуха
3688|сэ̄р|глухой|о лесе
3689|сэ̄р-во̄р|глушь|
3690|сэ̄р-во̄р|глухой|
3691|сэ̄ри|личинки|мухи
3692|сэ̄рива̄руп|муха|
3693|сэ̄рипос|заря|
3694|сэ̄руӈкве|метать икру|
3695|сэ̄ръёр|спокойный|
3696|сэ̄ръёр|приятный|
3697|сэ̄тап|нитки|
3698|сэ̄тапаӈкве|вырваться|быстро
3699|сэ̄туӈкве|вырваться|
3700|сэ̄ӈкв|пар|
3701|сэ̄ӈкв|туман|
3702|сэ̄ӈквыӈ|туманный|
3703|сэ̄ӈквыӈ|мутный|
3704|сэхвуӈкве|всхлипывать|
3705|сэхыльтаӈкве|скрипеть|
3706|сю̄лытаӈкве|седеть|
3707|сю̄лыӈ|седой|
3708|сю̄ртни|репа|
3709|сю̄х|шуга|мелкий рыхлый лёд
3710|сюӈкырлаӈкве|свернуться|в трубку
3711|сюӈкыртахтуӈкве|съёжиться|
3712|ӯсюӈкве|устать|
3713|сюлтгуӈкве|сверкать|
3714|сюлтуӈкве|уставиться|взором
3715|сюльси|кулик|
3716|сюмплуӈкве|вертеться|
3717|сюмплуӈкве|колыхаться|на волнах
3718|сюмплыӈ|вёрткий|о лодке
3719|сюниӈ|богатый|
3720|сюниӈ|изобильный|о природе
3721|сюнь|богатство|
3722|сюнь|изобилие|
3723|сюнюӈкве|жить счастливо|
3724|сюнюӈкве|богато|
3725|сюпа|куча|
3726|сюпа|груда|
3727|сюргуӈкве|течь|
3728|сюргуӈкве|сочиться|
3729|сюртгалаӈкве|чертить|
3730|сюртгалаӈкве|расчерчивать|
3731|сюртмил|линия|
3732|сюртмил|черта|
3733|сюртумта̄нтуӈкве|подчёркивать|
3734|сюртумтаӈкве|подчеркнуть|
3735|сюртуӈкве|чертить|
3736|сюртуӈкве|управлять|лодкой
3737|сюртхатуӈкве|торчать|вертикально в проточной воде
3738|сюси|дитя|
3739|ся̄вгалтахтуӈкве|зажурчать|
3740|ся̄врамаӈкве|погибнуть|в муках
3741|ся̄врамтаӈкве|погубить|
3742|ся̄врамтаӈкве|уморить|
3743|ся̄гт|радость|
3744|ся̄гтаклаӈкве|радоваться|
3745|ся̄гтальпи|радость|
3746|ся̄гтальпи|восторг|
3747|ся̄гтапаӈкве|обрадоваться|
3748|ся̄гтыл|радость|
3749|ся̄гтылыӈ|радостный|
3750|ся̄гылтта̄лыглаӈкве|радовать|
3751|ся̄гылттаӈкве|обрадовать|
3752|ся̄й|чай|
3753|ся̄йа̄ны|чашка|
3754|ся̄йпут|чайник|
3755|ся̄каралуӈкве|корчиться|
3756|ся̄каралуӈкве|кривиться|
3757|ся̄кыг|совсем|
3758|ся̄кыг|совершенно|
3759|ся̄кыг|насквозь|
3760|ся̄кыл ӯй|тюлень|
3761|ся̄лголн|серебро|
3762|ся̄лгуӈкве|звенеть|
3763|ся̄лгуӈкве|звучать|
3764|ся̄лыг|жидкий|о чае
3765|ся̄лыг|жире|
3766|ся̄лыголн хурип|серебристый|
3767|ся̄нь|мать|
3768|ся̄нька|шаньга|
3769|ся̄нька ня̄нь|коржик|
3770|ся̄ргуӈкве|болеть|о сердце
3771|ся̄рык|пастбище|
3772|ся̄рык|выгон|для оленей
3773|ся̄рысь|море|
3774|сяӈры̄г|плотно|
3775|сяӈси|воробей|
3776|сяӈсиморах|малина|
3777|сяӈыр|плотный|о снеге
3778|сявгуӈкве|журчать|
3779|сягтылта̄л|безрадостный|
3780|сякариӈ|корявый|
3781|сяквит|молоко|
3782|сяквит ракс|творог|
3783|сяквтуӈкве|кормить грудью|ребёнка
3784|сяклиӈ|кудрявый|
3785|сяклиӈ|курчавый|
3786|сяклиӈа̄т|кудри|
3787|сякнай|прыщ|
3788|сякнай|бородавка|
3789|сякыр|жадный|
3790|сякыр|скупой|
3791|сялтапа̄лыглаӈкве|вбегать|в помещение
3792|сялтапаӈкве|вбежать|в помещение
3793|сялтуӈкве|войти|в помещение
3794|сялтыгла̄луӈкве|входить|в помещение
3795|сяма||нареч.
3796|сяма|наповал|
3797|сяма|насмерть|
3798|сяма па̄тамтаӈкве|расстрелять|
3799|сяма ю̄ныгтаӈкве|ударить насмерть|
3800|сяр|самый|
3801|сяр|совсем|
3802|сяр|совершенно|
3803|сяр ма̄к|подлинный|
3804|сяр яныг|главный|
3805|сярктахтуӈкве|пищать|о птенцах
3806|сясгуӈкве|бурно литься|
3807|сясеква|бабушка|по отцовской линии
