|target|source|comment
3685|Советский Союз|Советский Союз|
3686|совкол|покрытый шкурой чум|
3687|совхоз|совхоз|
3688|совъя|зимняя покрышка чума из шкур|
3689|соиӈысь|послушно|
3690|сой|мирный|
3691|сой|спокойный|
3692|соймалтахтуӈкве|помириться|
3693|соймалтахтуптаӈкве|помириться|
3694|солвал|соль|
3695|солвалыӈ|солёный|
3696|солдат|солдат|
3697|солигла̄луӈкве|покрываться инеем|
3698|солкōви|рубль|
3699|соль|иней|
3700|солюӈкве|покрыться инеем|
3701|сома|прямо|
3702|соманьсин|вертикально|
3703|сорах|сырок|рыба
3704|сорнятаӈкве|вздрогнуть|
3705|сорт|щука|
3706|сортхул|щука|
3707|сорум|смерть|
3708|сорумн патуӈкве|умереть|о человеке
3709|сорых|сырок|рыба
3710|соссамаӈкве|обосноваться|
3711|соссамаӈкве|приземляться|
3712|соссаӈ|местный|
3713|сосыг|чёрная смородина|
3714|сохтыл|прямо|
3715|сохтыл|напрямик|
3716|сохыт|прямой|
3717|сохыт|стройный|о дереве
3718|социализм ва̄руӈкве|построить социализм|
3719|социалистический|социалистический|
3720|союз|союз|
3721|СССР Верховный Советэ|Верховный Совет СССР|
3722|стенгазета|стенгазета|
3723|столица|столица|
3724|субботник|субботник|
3725|сув|посох|
3726|сув|хорей|
3727|суиӈысь|звонко|
3728|суиӈысь|громко|
3729|суиӈысь|шумно|
3730|суиӈысь|вслух|
3731|суиӈысь аквторыг|хором|
3732|суй|звук|
3733|суй|шум|
3734|сӯй|бор|
3735|суй ва̄руӈкве|шуметь|
3736|сӯйпил|брусника|
3737|суйта̄л патантаӈкве|умолкать|
3738|суйта̄л патапаӈкве|смолкнуть|
3739|суйта̄лысь|бесшумно|
3740|суйта̄лысь|глухо|
3741|суйтмыгтаӈкве|зазвучать|
3742|суйтмыгтаӈкве|зашуметь|
3743|суйтуӈкве|звучать|
3744|суйтуӈкве|слышаться|
3745|суйтуӈкве|чувствовать|
3746|суйтыгла̄луӈке|раздаваться|
3747|суйтыгла̄луӈке|слышаться|
3748|суйтыгла̄луӈке|чувствоваться|
3749|суккари|сухарь|
3750|сӯкыр|щокур|рыба
3751|сӯл|кора|
3752|сӯлтмыгтаӈкве|поскакать|
3753|султум|искра|
3754|сулья|бутылка|
3755|сӯмъях|амбар на сваях|
3756|сумыллаӈкве|раздаться|о звуке
3757|сун|нарта|
3758|сун|сани|
3759|сунсуӈкве|смотреть|
3760|сунсуӈкве|глядеть|
3761|сунсуӈкве|видеть|
3762|сунсыгла̄лыглаӈкве|осматривать|
3763|сунсыглан|проверочный|
3764|сунсыглаӈкве|осмотреть|
3765|сунсыглаӈкве|посмотреть|
3766|сунсыглаӈкве|понаблюдать|
3767|сунсыглап|проверка |
3768|сунсыглап|осмотр|
3769|сӯнт|отверстие|мешка
3770|сӯнт| устье|реки
3771|сӯнт| дуло|ружья
3772|сӯнт| порог|двери
3773|сӯп|речь|
3774|сӯпнелмта̄л|немой|
3775|сӯп-не̄лум|речь|
3776|сӯп-не̄лум|разговорчивость|
3777|сӯпта̄л|немой|
3778|сӯпта̄л|не начавший говорить|о ребёнке
3779|супыгхул|осётр|
3780|суртгалтахтуӈкве|заблестеть|
3781|суртгил|блеск|
3782|суртгуӈкве|блестеть|
3783|суртгуӈкве|сверкать|
3784|сурты|годовалый оленёнок|
3785|суруӈкве|черстветь|
3786|суруӈкве|высыхать|
3787|сӯсам|медвежонок|
3788|сым|сердце|
3789|сыр-сыр|различный|
3790|сытамыл|тайно|
3791|сэ̄млоспа|тёмный|
3792|сэ̄млоспа атырхаринуве|фиолетовый|
3793|ся̄гылтта̄лыглаӈкве|радовать|
3794|сяӈси|воробей|
3795|сяр ёмасыг|тщательно|
3796|сю̄лытым|седой|
3797|суснэ̄тур|бинокль|
3798|сэ̄руӈкве|метать икру|
3799|сы̄г хурипнув хӯл|сом|
3800|сылаяӈкве|разрезать|быстро
3801|сылаяӈкве|распороть|рыбу
3802|сымт ōлнэ|центральный|
3803|сэ̄мыл|тёмный|
3804|сэ̄мыл|чёрный|
3805|ся̄лголн туля|серебряное кольцо|
3806|сыпгуӈкве|сосать|
3807|сярма̄к|настоящий|
3808|сярма̄к|непременно|
3809|сярма̄к|именно|
3810|ся̄ргуӈкве|болеть|о сердце  
3811|ся̄ргуӈкве|щипать|об открытой ране
3812|ся̄нь-а̄сьта̄л|сирота|
3813|сяквит поснэ са̄вит|удой|
3814|сяквын патуӈкве|тонуть|
3815|ся̄йпут|чайник|
3816|сысы минантаӈкве|уезжать|
3817|сысы минуӈкве|уехать|
3818|сысы минуӈкве|уйти|
3819|сяр ма̄к|настоящий|
3820|сяр ма̄к|непременно|
3821|сяр ма̄к|именно|
3822|сӯсамакве|медвежонок|
3823|суссылта̄лыглаӈкве|показывать|
3824|суссылтаӈкве|показать|
3825|сустул|взгляд|
3826|сусуӈкве|бродить|по воде
3827|сусуӈкве|по снегу|
3828|сӯсуӈкве|перекочевать со стадом|
3829|сӯсуӈкве|переходить в другое стадо или уйти в лес|об олене
3830|сутытаӈкве|судить|
3831|суясьлаӈкве|шуметь|
3832|съезд|съезд|
3833|сывыртан суй|шорох|
3834|сывыртаӈкве|шуршать|
3835|сы̄г|налим|
3836|сы̄г-паннэ|налим|
3837|сылнэ|режущий|
3838|сылыглаӈкве|разрезать|
3839|сылыглаӈкве|распиливать|
3840|сыме путги|бьется его сердце|
3841|сымри|окунь|
3842|сымыӈ|сердечный|
3843|сымыӈкакыр|грудь|
3844|сымыӈкакыр|грудная клетка|
3845|сымыӈысь|прилежный|
3846|сымыӈысь|трудолюбивый|
3847|сымыӈысь|старательно|
3848|сымыӈысь ва̄руӈкве|стараться|
3849|сынумтаӈкве|обнять|быстро
3850|сыныгтаӈкве|обнять|
3851|сып|спуск|
3852|сып|скат|
3853|сып|гора|
3854|сып урам|холм|
3855|сыплув|шея|
3856|сырай|сабля|
3857|сырай|шапка|
3858|сырай|меч|
3859|сыртэп|крупа|
3860|сыс|спина|
3861|сыслув|хребет|
3862|сыслув|позвоночник|
3863|сыспа̄л|задняя сторона|
3864|сыспа̄л|тыльная сторона|
3865|сыспа̄лт|сзади|
3866|сыстам|чистый|
3867|сыстамтаӈкве|чистить|
3868|сыстамтаӈкве|убрать|помещение
3869|сыстамтыл|чистка|
3870|сыстамыг|чисто|
3871|сысы|спиной|
3872|сыт|сытный|
3873|сытам|глухой|о лесе 
3874|сытам|тихий|
3875|сытам|уединенный|о местности 
3876|сытам|тайный|о разговоре
3877|сытамыл хӯлтыгла̄луӈкве|подсказывать|
3878|сытамысь|тайно|
3879|сытнэ̄г|вдоволь|
3880|сытнэ̄г|досыта|
3881|сыттыг|сытно|
3882|сытья|богатство|
3883|сэ̄гуӈкве|вытирать|
3884|сэ̄й|песок|речной 
3885|сэ̄й|песчаный берег|
3886|сэ̄й рōсь|песчаная коса|
3887|сэ̄кв|прохлада |
3888|сэ̄кв|прохладный|
3889|сэ̄кв|свежий|
3890|сэ̄кв хурип|свежо|
3891|сэ̄квил|свежесть|
3892|сэ̄квысь|прохладно|
3893|сэ̄луӈкве|заработать|
3894|сэ̄лым|заработанный|
3895|сэ̄ля|порох|
3896|сэ̄млатаӈкве|потемнеть|
3897|сэ̄млатаӈкве|почернеть|
3898|сэ̄мыл па̄рт|доска|
3899|сэ̄мылхарпа|серый|
3900|сэ̄мылхарпа|черно-бурый|
3901|сэ̄мылхарпа|бурый|
3902|сэ̄мылхарпа|смуглый|
3903|сэ̄ныг|нарост на березе|
3904|сэ̄ӈкв|пар туман|
3905|сэ̄ӈкв|гнев|
3906|сэ̄ӈквыӈ|туманный|
3907|сэ̄ӈквыӈ|мутный|
3908|сэ̄р|глухой|о лесе
3909|сэ̄р-вōр – мор-вōр|глухой лес|
3910|сэ̄р-вор|глушь|
3911|сэ̄рива̄руп|муха|
3912|сэрхаяӈкве|скрипнуть|
3913|сэ̄ръёр|славный|
3914|сэрыхтан суй|скрип|
